partido_id,fecha,torneo,equipo,rival,goles,es_local,neutral,peso,elo_equipo,elo_rival,elo_diff,equipo_id,rival_id
4405,2019-10-13,UEFA Euro qualification,Belarus,Netherlands,1,1,FALSE,0.014746019192554895,1552.250957724879,2086.1000387715962,-1.334622702616793,NA,449
4405,2019-10-13,UEFA Euro qualification,Netherlands,Belarus,2,0,FALSE,0.014746019192554895,2086.1000387715962,1552.250957724879,1.334622702616793,449,NA
4406,2019-10-13,UEFA Euro qualification,Estonia,Germany,0,1,FALSE,0.014746019192554895,1495.2561055979409,1997.1234026754585,-1.254668242693794,NA,481
4406,2019-10-13,UEFA Euro qualification,Germany,Estonia,3,0,FALSE,0.014746019192554895,1997.1234026754585,1495.2561055979409,1.254668242693794,481,NA
4407,2019-10-13,UEFA Euro qualification,Wales,Croatia,1,1,FALSE,0.014746019192554895,1799.1935138653466,1966.7025673396915,-0.41877263368586226,NA,477
4407,2019-10-13,UEFA Euro qualification,Croatia,Wales,1,0,FALSE,0.014746019192554895,1966.7025673396915,1799.1935138653466,0.41877263368586226,477,NA
4408,2019-10-13,UEFA Euro qualification,Slovenia,Austria,0,1,FALSE,0.014746019192554895,1654.0354318228678,1814.6859296957148,-0.40162624468211733,NA,474
4408,2019-10-13,UEFA Euro qualification,Austria,Slovenia,1,0,FALSE,0.014746019192554895,1814.6859296957148,1654.0354318228678,0.40162624468211733,474,NA
4409,2019-10-13,UEFA Euro qualification,Scotland,San Marino,6,1,FALSE,0.014746019192554895,1659.261124162406,897.6662217377276,1.9039872560616962,580,NA
4409,2019-10-13,UEFA Euro qualification,San Marino,Scotland,0,0,FALSE,0.014746019192554895,897.6662217377276,1659.261124162406,-1.9039872560616962,NA,580
4410,2019-10-13,UEFA Euro qualification,Kazakhstan,Belgium,0,1,FALSE,0.014746019192554895,1413.3210637752334,2122.4943170981946,-1.7729331333074032,NA,459
4410,2019-10-13,UEFA Euro qualification,Belgium,Kazakhstan,2,0,FALSE,0.014746019192554895,2122.4943170981946,1413.3210637752334,1.7729331333074032,459,NA
4411,2019-10-13,Friendly,Brazil,Nigeria,1,0,TRUE,0.004915339730851631,2161.3772109681786,1772.0171054428872,0.9734002638132284,205,NA
4411,2019-10-13,Friendly,Nigeria,Brazil,1,0,TRUE,0.004915339730851631,1772.0171054428872,2161.3772109681786,-0.9734002638132284,NA,205
4412,2019-10-13,Friendly,Ecuador,Argentina,1,0,TRUE,0.004915339730851631,1817.58538151976,1998.7554589854458,-0.4529251936642146,209,202
4412,2019-10-13,Friendly,Argentina,Ecuador,6,0,TRUE,0.004915339730851631,1998.7554589854458,1817.58538151976,0.4529251936642146,202,209
4413,2019-10-13,Friendly,Slovakia,Paraguay,1,1,FALSE,0.004915339730851631,1791.2842016619163,1788.7623795487148,0.006304555283003879,NA,210
4413,2019-10-13,Friendly,Paraguay,Slovakia,1,0,FALSE,0.004915339730851631,1788.7623795487148,1791.2842016619163,-0.006304555283003879,210,NA
4414,2019-10-13,Friendly,South Africa,Mali,2,1,FALSE,0.004915339730851631,1629.0827403238522,1663.7150795855937,-0.08658084815435359,467,NA
4414,2019-10-13,Friendly,Mali,South Africa,1,0,FALSE,0.004915339730851631,1663.7150795855937,1629.0827403238522,0.08658084815435359,NA,467
4415,2019-10-13,CONCACAF Nations League,Costa Rica,Curaçao,0,1,FALSE,0.009830679461703263,1782.051961135599,1570.844916702183,0.5280176110835402,NA,11678
4415,2019-10-13,CONCACAF Nations League,Curaçao,Costa Rica,0,0,FALSE,0.009830679461703263,1570.844916702183,1782.051961135599,-0.5280176110835402,11678,NA
4416,2019-10-14,UEFA Euro qualification,Bulgaria,England,0,1,FALSE,0.01477404898142533,1605.9971468691158,1988.3199701683693,-0.9558070582481338,NA,448
4416,2019-10-14,UEFA Euro qualification,England,Bulgaria,6,0,FALSE,0.01477404898142533,1988.3199701683693,1605.9971468691158,0.9558070582481338,448,NA
4417,2019-10-14,UEFA Euro qualification,Ukraine,Portugal,2,1,FALSE,0.01477404898142533,1895.0513834274502,2064.78405791511,-0.42433168621915,NA,482
4417,2019-10-14,UEFA Euro qualification,Portugal,Ukraine,1,0,FALSE,0.01477404898142533,2064.78405791511,1895.0513834274502,0.42433168621915,482,NA
4418,2019-10-14,UEFA Euro qualification,France,Turkey,1,1,FALSE,0.01477404898142533,2094.076390766341,1837.1804095401378,0.6422399530655076,478,465
4418,2019-10-14,UEFA Euro qualification,Turkey,France,1,0,FALSE,0.01477404898142533,1837.1804095401378,2094.076390766341,-0.6422399530655076,465,478
4419,2019-10-14,Friendly,Czech Republic,Northern Ireland,2,1,FALSE,0.004924682993808443,1833.632314418671,1707.7459719177589,0.31471585625228043,450,NA
4419,2019-10-14,Friendly,Northern Ireland,Czech Republic,3,0,FALSE,0.004924682993808443,1707.7459719177589,1833.632314418671,-0.31471585625228043,NA,450
4420,2019-10-14,Friendly,Egypt,Botswana,1,1,FALSE,0.004924682993808443,1722.3578741169113,1388.5867572487987,0.8344277921702815,2620,NA
4420,2019-10-14,Friendly,Botswana,Egypt,0,0,FALSE,0.004924682993808443,1388.5867572487987,1722.3578741169113,-0.8344277921702815,NA,2620
4421,2019-10-15,UEFA Euro qualification,Switzerland,Republic of Ireland,2,1,FALSE,0.014802132050374537,1942.5964535697722,1791.812829085464,0.3769590612107703,475,NA
4421,2019-10-15,UEFA Euro qualification,Republic of Ireland,Switzerland,0,0,FALSE,0.014802132050374537,1791.812829085464,1942.5964535697722,-0.3769590612107703,NA,475
4422,2019-10-15,UEFA Euro qualification,Sweden,Spain,1,1,FALSE,0.014802132050374537,1876.3629580034537,2087.448701221607,-0.5277143580453827,466,164
4422,2019-10-15,UEFA Euro qualification,Spain,Sweden,1,0,FALSE,0.014802132050374537,2087.448701221607,1876.3629580034537,0.5277143580453827,164,466
4423,2019-10-15,UEFA Euro qualification,Romania,Norway,1,1,FALSE,0.014802132050374537,1798.5277249871997,1771.1152962586436,0.06853107182139012,NA,464
4423,2019-10-15,UEFA Euro qualification,Norway,Romania,1,0,FALSE,0.014802132050374537,1771.1152962586436,1798.5277249871997,-0.06853107182139012,464,NA
4424,2019-10-15,UEFA Euro qualification,Greece,Bosnia and Herzegovina,2,1,FALSE,0.014802132050374537,1574.8996834985633,1774.2259982308608,-0.49831578683074385,NA,452
4424,2019-10-15,UEFA Euro qualification,Bosnia and Herzegovina,Greece,1,0,FALSE,0.014802132050374537,1774.2259982308608,1574.8996834985633,0.49831578683074385,452,NA
4425,2019-10-15,Friendly,Algeria,Colombia,3,0,TRUE,0.004934044016791512,1823.763079254952,2070.4640493634947,-0.6167524252713571,624,208
4425,2019-10-15,Friendly,Colombia,Algeria,0,0,TRUE,0.004934044016791512,2070.4640493634947,1823.763079254952,0.6167524252713571,208,624
4426,2019-10-15,Friendly,Bolivia,Haiti,3,1,FALSE,0.004934044016791512,1634.9767804168207,1700.161993826461,-0.16296303352410063,NA,2654
4426,2019-10-15,Friendly,Haiti,Bolivia,1,0,FALSE,0.004934044016791512,1700.161993826461,1634.9767804168207,0.16296303352410063,2654,NA
4427,2019-10-15,Friendly,Morocco,Gabon,2,1,FALSE,0.004934044016791512,1776.71748598594,1515.1035607966787,0.6540348129731529,2869,NA
4427,2019-10-15,Friendly,Gabon,Morocco,3,0,FALSE,0.004934044016791512,1515.1035607966787,1776.71748598594,-0.6540348129731529,NA,2869
4428,2019-10-15,Friendly,Peru,Uruguay,1,1,FALSE,0.004934044016791512,1927.4946620441874,2012.4121276733717,-0.21229366407296082,NA,212
4428,2019-10-15,Friendly,Uruguay,Peru,1,0,FALSE,0.004934044016791512,2012.4121276733717,1927.4946620441874,0.21229366407296082,212,NA
4429,2019-10-15,CONCACAF Nations League,Canada,United States,2,1,FALSE,0.009868088033583024,1735.5561714571622,1831.0461785151604,-0.23872501764499532,206,660
4429,2019-10-15,CONCACAF Nations League,United States,Canada,0,0,FALSE,0.009868088033583024,1831.0461785151604,1735.5561714571622,0.23872501764499532,660,206
4430,2019-10-15,CONCACAF Nations League,Mexico,Panama,3,1,FALSE,0.009868088033583024,1983.4372881122904,1643.4186618629633,0.8500465656233177,203,2659
4430,2019-10-15,CONCACAF Nations League,Panama,Mexico,1,0,FALSE,0.009868088033583024,1643.4186618629633,1983.4372881122904,-0.8500465656233177,2659,203
4431,2019-10-15,FIFA World Cup qualification,Jordan,Nepal,3,1,FALSE,0.019736176067166048,1613.0015182211755,1134.4177145790645,1.1964595091052774,2917,NA
4431,2019-10-15,FIFA World Cup qualification,Nepal,Jordan,0,0,FALSE,0.019736176067166048,1134.4177145790645,1613.0015182211755,-1.1964595091052774,NA,2917
4432,2019-10-15,FIFA World Cup qualification,Taiwan,Australia,1,1,FALSE,0.019736176067166048,1155.7489406836914,1791.463153729969,-1.5892855326156938,NA,628
4432,2019-10-15,FIFA World Cup qualification,Australia,Taiwan,7,0,FALSE,0.019736176067166048,1791.463153729969,1155.7489406836914,1.5892855326156938,628,NA
4433,2019-10-15,FIFA World Cup qualification,Cambodia,Iraq,0,1,FALSE,0.019736176067166048,1055.9291519123124,1686.2854888675647,-1.5758908423881308,NA,4375
4433,2019-10-15,FIFA World Cup qualification,Iraq,Cambodia,4,0,FALSE,0.019736176067166048,1686.2854888675647,1055.9291519123124,1.5758908423881308,4375,NA
4434,2019-10-15,FIFA World Cup qualification,Bahrain,Iran,1,1,FALSE,0.019736176067166048,1603.3877426324839,1901.2387320920575,-0.744627473648934,NA,469
4434,2019-10-15,FIFA World Cup qualification,Iran,Bahrain,0,0,FALSE,0.019736176067166048,1901.2387320920575,1603.3877426324839,0.744627473648934,469,NA
4435,2019-10-15,FIFA World Cup qualification,Palestine,Saudi Arabia,0,1,FALSE,0.019736176067166048,1559.975233117807,1601.979187960492,-0.10500988710671265,NA,655
4435,2019-10-15,FIFA World Cup qualification,Saudi Arabia,Palestine,0,0,FALSE,0.019736176067166048,1601.979187960492,1559.975233117807,0.10500988710671265,655,NA
4436,2019-10-15,FIFA World Cup qualification,Singapore,Uzbekistan,1,1,FALSE,0.019736176067166048,1279.2504548787065,1693.3304818039162,-1.0352000673130244,NA,2570
4436,2019-10-15,FIFA World Cup qualification,Uzbekistan,Singapore,3,0,FALSE,0.019736176067166048,1693.3304818039162,1279.2504548787065,1.0352000673130244,2570,NA
4437,2019-10-15,FIFA World Cup qualification,Qatar,Oman,2,1,FALSE,0.019736176067166048,1829.2748158611714,1634.57798629245,0.48674207392180335,4398,NA
4437,2019-10-15,FIFA World Cup qualification,Oman,Qatar,1,0,FALSE,0.019736176067166048,1634.57798629245,1829.2748158611714,-0.48674207392180335,NA,4398
4438,2019-10-15,FIFA World Cup qualification,Tajikistan,Japan,0,1,FALSE,0.019736176067166048,1422.7998945188535,1869.7101075251703,-1.117275532515792,NA,627
4438,2019-10-15,FIFA World Cup qualification,Japan,Tajikistan,3,0,FALSE,0.019736176067166048,1869.7101075251703,1422.7998945188535,1.117275532515792,627,NA
4439,2019-10-15,FIFA World Cup qualification,North Korea,South Korea,0,1,FALSE,0.019736176067166048,1529.1091630927,1873.7755498501513,-0.861665966893628,NA,451
4439,2019-10-15,FIFA World Cup qualification,South Korea,North Korea,0,0,FALSE,0.019736176067166048,1873.7755498501513,1529.1091630927,0.861665966893628,451,NA
4440,2019-11-07,Friendly,Egypt,Liberia,1,1,FALSE,0.00515432777645662,1723.8792671919168,1444.9645725628059,0.6972867365727774,2620,NA
4440,2019-11-07,Friendly,Liberia,Egypt,0,0,FALSE,0.00515432777645662,1444.9645725628059,1723.8792671919168,-0.6972867365727774,NA,2620
4441,2019-11-09,Friendly,Uzbekistan,Kyrgyzstan,3,1,FALSE,0.005173941480867242,1701.7833556972616,1464.8387558241186,0.5923614996828576,2570,NA
4441,2019-11-09,Friendly,Kyrgyzstan,Uzbekistan,1,0,FALSE,0.005173941480867242,1464.8387558241186,1701.7833556972616,-0.5923614996828576,NA,2570
4442,2019-11-13,African Cup of Nations qualification,Cameroon,Cape Verde,0,1,FALSE,0.015640179243339075,1682.4858334167252,1501.6413445331127,0.4521112222090312,NA,2597
4442,2019-11-13,African Cup of Nations qualification,Cape Verde,Cameroon,0,0,FALSE,0.015640179243339075,1501.6413445331127,1682.4858334167252,-0.4521112222090312,2597,NA
4443,2019-11-13,African Cup of Nations qualification,Senegal,Congo,2,1,FALSE,0.015640179243339075,1869.4511317463237,1480.7207377151578,0.9718259850779145,654,NA
4443,2019-11-13,African Cup of Nations qualification,Congo,Senegal,0,0,FALSE,0.015640179243339075,1480.7207377151578,1869.4511317463237,-0.9718259850779145,NA,654
4444,2019-11-14,African Cup of Nations qualification,Ghana,South Africa,2,1,FALSE,0.015669908685323516,1738.7333028610883,1637.2231974978663,0.253775263408055,4469,467
4444,2019-11-14,African Cup of Nations qualification,South Africa,Ghana,0,0,FALSE,0.015669908685323516,1637.2231974978663,1738.7333028610883,-0.253775263408055,467,4469
4445,2019-11-14,African Cup of Nations qualification,DR Congo,Gabon,0,1,FALSE,0.015669908685323516,1617.6535904087789,1532.8856323074228,0.2119198952533901,2850,NA
4445,2019-11-14,African Cup of Nations qualification,Gabon,DR Congo,0,0,FALSE,0.015669908685323516,1532.8856323074228,1617.6535904087789,-0.2119198952533901,NA,2850
4446,2019-11-14,African Cup of Nations qualification,Egypt,Kenya,1,1,FALSE,0.015669908685323516,1725.908281719401,1507.6646279997874,0.5456091342990339,2620,NA
4446,2019-11-14,African Cup of Nations qualification,Kenya,Egypt,1,0,FALSE,0.015669908685323516,1507.6646279997874,1725.908281719401,-0.5456091342990339,NA,2620
4447,2019-11-14,African Cup of Nations qualification,Algeria,Zambia,5,1,FALSE,0.015669908685323516,1851.9506093385867,1580.46788997623,0.6787067984058917,624,NA
4447,2019-11-14,African Cup of Nations qualification,Zambia,Algeria,0,0,FALSE,0.015669908685323516,1580.46788997623,1851.9506093385867,-0.6787067984058917,NA,624
4448,2019-11-14,UEFA Euro qualification,England,Montenegro,7,1,FALSE,0.015669908685323516,2005.7972039230185,1546.5152202835145,1.14820495909876,448,NA
4448,2019-11-14,UEFA Euro qualification,Montenegro,England,0,0,FALSE,0.015669908685323516,1546.5152202835145,2005.7972039230185,-1.14820495909876,NA,448
4449,2019-11-14,UEFA Euro qualification,Czech Republic,Kosovo,2,1,FALSE,0.015669908685323516,1817.9145838106401,1680.076952731274,0.34459407769841505,450,NA
4449,2019-11-14,UEFA Euro qualification,Kosovo,Czech Republic,1,0,FALSE,0.015669908685323516,1680.076952731274,1817.9145838106401,-0.34459407769841505,NA,450
4450,2019-11-14,UEFA Euro qualification,Portugal,Lithuania,6,1,FALSE,0.015669908685323516,2034.8326963489608,1332.7088885169262,1.7553095195800865,482,NA
4450,2019-11-14,UEFA Euro qualification,Lithuania,Portugal,0,0,FALSE,0.015669908685323516,1332.7088885169262,2034.8326963489608,-1.7553095195800865,NA,482
4451,2019-11-14,UEFA Euro qualification,Turkey,Iceland,0,1,FALSE,0.015669908685323516,1856.500276649506,1701.0760170977057,0.3885606488795008,465,NA
4451,2019-11-14,UEFA Euro qualification,Iceland,Turkey,0,0,FALSE,0.015669908685323516,1701.0760170977057,1856.500276649506,-0.3885606488795008,NA,465
4452,2019-11-14,UEFA Euro qualification,France,Moldova,2,1,FALSE,0.015669908685323516,2074.7565236569726,1268.3744803418617,2.0159551082877774,478,NA
4452,2019-11-14,UEFA Euro qualification,Moldova,France,1,0,FALSE,0.015669908685323516,1268.3744803418617,2074.7565236569726,-2.0159551082877774,NA,478
4453,2019-11-14,CONCACAF Nations League,Curaçao,Costa Rica,1,1,FALSE,0.010446605790215679,1588.7001753776171,1764.1967024601647,-0.4387413177063689,11678,NA
4453,2019-11-14,CONCACAF Nations League,Costa Rica,Curaçao,2,0,FALSE,0.010446605790215679,1764.1967024601647,1588.7001753776171,0.4387413177063689,NA,11678
4454,2019-11-14,Friendly,Bulgaria,Paraguay,0,1,FALSE,0.005223302895107839,1588.5199131144666,1791.6304306619566,-0.5077762938687249,NA,210
4454,2019-11-14,Friendly,Paraguay,Bulgaria,1,0,FALSE,0.005223302895107839,1791.6304306619566,1588.5199131144666,0.5077762938687249,210,NA
4455,2019-11-14,Friendly,Ecuador,Trinidad and Tobago,3,1,FALSE,0.005223302895107839,1807.1617392778533,1501.6268310735131,0.7638372705108503,209,NA
4455,2019-11-14,Friendly,Trinidad and Tobago,Ecuador,0,0,FALSE,0.005223302895107839,1501.6268310735131,1807.1617392778533,-0.7638372705108503,NA,209
4456,2019-11-14,Friendly,Qatar,Singapore,2,1,FALSE,0.005223302895107839,1835.4721978271632,1270.797580985361,1.4116865421045055,4398,NA
4456,2019-11-14,Friendly,Singapore,Qatar,0,0,FALSE,0.005223302895107839,1270.797580985361,1835.4721978271632,-1.4116865421045055,NA,4398
4457,2019-11-14,Friendly,Republic of Ireland,New Zealand,3,1,FALSE,0.005223302895107839,1777.489000680484,1684.8971821390198,0.23147954635366033,NA,2666
4457,2019-11-14,Friendly,New Zealand,Republic of Ireland,1,0,FALSE,0.005223302895107839,1684.8971821390198,1777.489000680484,-0.23147954635366033,2666,NA
4458,2019-11-14,FIFA World Cup qualification,Jordan,Australia,0,1,FALSE,0.020893211580431358,1615.4190626194893,1795.184425324728,-0.44941340676309666,2917,628
4458,2019-11-14,FIFA World Cup qualification,Australia,Jordan,1,0,FALSE,0.020893211580431358,1795.184425324728,1615.4190626194893,0.44941340676309666,628,2917
4459,2019-11-14,FIFA World Cup qualification,Iraq,Iran,2,0,TRUE,0.020893211580431358,1689.6671746514248,1870.9394667360514,-0.45318073021156635,4375,469
4459,2019-11-14,FIFA World Cup qualification,Iran,Iraq,1,0,TRUE,0.020893211580431358,1870.9394667360514,1689.6671746514248,0.45318073021156635,469,4375
4460,2019-11-14,FIFA World Cup qualification,Uzbekistan,Saudi Arabia,2,1,FALSE,0.020893211580431358,1705.5540801389348,1605.287041927988,0.250667595527367,2570,655
4460,2019-11-14,FIFA World Cup qualification,Saudi Arabia,Uzbekistan,3,0,FALSE,0.020893211580431358,1605.287041927988,1705.5540801389348,-0.250667595527367,655,2570
4461,2019-11-14,FIFA World Cup qualification,Kyrgyzstan,Japan,0,1,FALSE,0.020893211580431358,1461.0680313824455,1878.0765648306883,-1.042521333620607,NA,627
4461,2019-11-14,FIFA World Cup qualification,Japan,Kyrgyzstan,2,0,FALSE,0.020893211580431358,1878.0765648306883,1461.0680313824455,1.042521333620607,627,NA
4462,2019-11-14,FIFA World Cup qualification,Lebanon,South Korea,0,1,FALSE,0.020893211580431358,1536.1424984289968,1861.6349297904296,-0.8137310784035822,NA,451
4462,2019-11-14,FIFA World Cup qualification,South Korea,Lebanon,0,0,FALSE,0.020893211580431358,1861.6349297904296,1536.1424984289968,0.8137310784035822,451,NA
4463,2019-11-15,African Cup of Nations qualification,Morocco,Mauritania,0,1,FALSE,0.01569969463815141,1758.9354144751958,1473.311601399246,0.7140595326898744,2869,NA
4463,2019-11-15,African Cup of Nations qualification,Mauritania,Morocco,0,0,FALSE,0.01569969463815141,1473.311601399246,1758.9354144751958,-0.7140595326898744,NA,2869
4464,2019-11-15,African Cup of Nations qualification,Tunisia,Libya,4,1,FALSE,0.01569969463815141,1707.063322954031,1574.910287727111,0.33038258806730025,659,NA
4464,2019-11-15,African Cup of Nations qualification,Libya,Tunisia,1,0,FALSE,0.01569969463815141,1574.910287727111,1707.063322954031,-0.33038258806730025,NA,659
4465,2019-11-15,UEFA Euro qualification,Switzerland,Georgia,1,1,FALSE,0.01569969463815141,1956.9202819747522,1630.6602113334625,0.8156501766032244,475,NA
4465,2019-11-15,UEFA Euro qualification,Georgia,Switzerland,0,0,FALSE,0.01569969463815141,1630.6602113334625,1956.9202819747522,-0.8156501766032244,NA,475
4466,2019-11-15,UEFA Euro qualification,Norway,Faroe Islands,4,1,FALSE,0.01569969463815141,1779.8933350563568,1267.4735007552144,1.2810495857528559,464,NA
4466,2019-11-15,UEFA Euro qualification,Faroe Islands,Norway,0,0,FALSE,0.01569969463815141,1267.4735007552144,1779.8933350563568,-1.2810495857528559,NA,464
4467,2019-11-15,UEFA Euro qualification,Spain,Malta,7,1,FALSE,0.01569969463815141,2079.717121451241,1210.0678255040707,2.1741232398679258,164,NA
4467,2019-11-15,UEFA Euro qualification,Malta,Spain,0,0,FALSE,0.01569969463815141,1210.0678255040707,2079.717121451241,-2.1741232398679258,NA,164
